RBD;COD_DEPE;AGNO_EGRESO;MRUN;NEM;PERCENTIL;PUESTO_10;PUESTO_30
20089;3;2014;3928338;5.33;50;NO;NO
13415;3;2014;3997972;5.33;40;NO;NO
12750;3;2014;4008800;5.33;40;NO;NO
3165;2;2014;4018735;5.33;40;NO;NO
40311;3;2014;4043548;5.33;40;NO;NO
22475;3;2014;4046688;5.33;50;NO;NO
22401;3;2014;4055362;5.33;40;NO;NO
4166;2;2014;4074612;5.33;20;NO;SI
25503;3;2014;4104315;5.33;30;NO;SI
25818;3;2014;4115457;5.33;40;NO;NO
24237;3;2014;4226184;5.33;60;NO;NO
1206;2;2014;4269686;5.33;50;NO;NO
17829;3;2014;4293811;5.33;40;NO;NO
22187;3;2014;4327706;5.33;40;NO;NO
40321;3;2014;4354658;5.33;40;NO;NO
40321;3;2014;4387374;5.33;40;NO;NO
1584;3;2014;4440310;5.33;40;NO;NO
26087;3;2014;4448015;5.33;20;NO;SI
11337;2;2014;4464307;5.33;60;NO;NO
20226;3;2014;4533812;5.33;40;NO;NO
14439;4;2014;4546142;5.33;60;NO;NO
9713;2;2014;4556541;5.33;40;NO;NO
9330;3;2014;4567325;5.33;40;NO;NO
8491;2;2014;4568366;5.33;50;NO;NO
10120;1;2014;4584161;5.33;20;NO;SI
1464;2;2014;4638577;5.33;30;NO;SI
6772;2;2014;4664047;5.33;40;NO;NO
14208;2;2014;4678499;5.33;30;NO;SI
12085;3;2014;4680777;5.33;20;NO;SI
17607;3;2014;4720911;5.33;30;NO;SI
12185;3;2014;4728340;5.33;70;NO;NO
25818;3;2014;4730366;5.33;40;NO;NO
14232;3;2014;4738532;5.33;50;NO;NO
24237;3;2014;4784776;5.33;60;NO;NO
25818;3;2014;4810574;5.33;40;NO;NO
10515;3;2014;4812971;5.33;20;NO;SI
3396;2;2014;4845143;5.33;40;NO;NO
8587;2;2014;4846172;5.33;30;NO;SI
3348;2;2014;4856753;5.33;50;NO;NO
22475;3;2014;4876888;5.33;50;NO;NO
222;1;2014;4892382;5.33;50;NO;NO
25057;4;2014;4912381;5.33;30;NO;SI
7325;2;2014;4919411;5.33;50;NO;NO
25448;3;2014;4931229;5.33;40;NO;NO
3645;2;2014;4943768;5.33;30;NO;SI
3802;2;2014;4949430;5.33;40;NO;NO
9697;2;2014;4960214;5.33;40;NO;NO
24911;3;2014;5041433;5.33;30;NO;SI
8430;1;2014;5053785;5.33;60;NO;NO
2329;1;2014;5087497;5.33;50;NO;NO
22188;3;2014;5113124;5.33;20;NO;SI
13415;3;2014;5148535;5.33;40;NO;NO
3645;2;2014;5170358;5.33;30;NO;SI
22660;3;2014;5218533;5.33;30;NO;SI
4162;2;2014;5228093;5.33;40;NO;NO
14421;3;2014;5270387;5.33;30;NO;SI
24840;4;2014;5314972;5.33;20;NO;SI
3396;2;2014;5389382;5.33;40;NO;NO
222;1;2014;5403098;5.33;50;NO;NO
2751;2;2014;5409565;5.33;60;NO;NO
4644;3;2014;5476954;5.33;30;NO;SI
5439;2;2014;5537322;5.33;20;NO;SI
17879;3;2014;5552924;5.33;30;NO;SI
17697;4;2014;5614370;5.33;30;NO;SI
10584;1;2014;5656024;5.33;60;NO;NO
9726;2;2014;5721002;5.33;40;NO;NO
22482;3;2014;5726619;5.33;30;NO;SI
14749;3;2014;5744918;5.33;40;NO;NO
16871;3;2014;5757125;5.33;30;NO;SI
40160;3;2014;5774172;5.33;50;NO;NO
31039;3;2014;5776441;5.33;40;NO;NO
12332;2;2014;5831718;5.33;50;NO;NO
3940;2;2014;5909748;5.33;50;NO;NO
8491;2;2014;5932410;5.33;50;NO;NO
611;2;2014;5965932;5.33;30;NO;SI
12294;4;2014;5968185;5.33;60;NO;NO
22022;2;2014;5976007;5.33;50;NO;NO
12870;1;2014;5982223;5.33;40;NO;NO
8763;4;2014;5986784;5.33;50;NO;NO
24896;4;2014;6007962;5.33;20;NO;SI
25735;3;2014;6018532;5.33;30;NO;SI
14389;3;2014;6057914;5.33;40;NO;NO
40311;3;2014;6162592;5.33;40;NO;NO
24237;3;2014;6248044;5.33;60;NO;NO
8491;2;2014;6387926;5.33;50;NO;NO
10584;1;2014;6498076;5.33;60;NO;NO
13145;2;2014;6516716;5.33;20;NO;SI
24911;3;2014;6517777;5.33;30;NO;SI
8491;2;2014;6538365;5.33;50;NO;NO
17607;3;2014;6593131;5.33;30;NO;SI
19993;2;2014;6607690;5.33;30;NO;SI
25818;3;2014;6634657;5.33;40;NO;NO
20063;3;2014;6655703;5.33;50;NO;NO
25977;3;2014;6666487;5.33;10;NO;SI
24754;1;2014;6685576;5.33;50;NO;NO
22405;3;2014;6703184;5.33;30;NO;SI
14545;3;2014;6725578;5.33;40;NO;NO
25504;3;2014;6765712;5.33;20;NO;SI
22296;3;2014;6765928;5.33;30;NO;SI
222;1;2014;6827907;5.33;50;NO;NO
13122;2;2014;6838937;5.33;40;NO;NO
22355;3;2014;6883005;5.33;40;NO;NO
22466;3;2014;6903991;5.33;50;NO;NO
26333;1;2014;6904653;5.33;30;NO;SI
25190;4;2014;6906877;5.33;40;NO;NO
13461;2;2014;6907421;5.33;40;NO;NO
1206;2;2014;6924464;5.33;50;NO;NO
24876;2;2014;6945833;5.33;30;NO;SI
26333;1;2014;7011598;5.33;30;NO;SI
20176;3;2014;7053345;5.33;40;NO;NO
24332;1;2014;7113754;5.33;40;NO;NO
10313;3;2014;7179562;5.33;20;NO;SI
25736;3;2014;7203330;5.33;20;NO;SI
6787;2;2014;7216205;5.33;50;NO;NO
25591;1;2014;7223981;5.33;40;NO;NO
22660;3;2014;7251157;5.33;30;NO;SI
24926;3;2014;7258424;5.33;30;NO;SI
24238;3;2014;7262097;5.33;70;NO;NO
9298;1;2014;7267138;5.33;30;NO;SI
14628;4;2014;7302495;5.33;30;NO;SI
16754;2;2014;7309026;5.33;30;NO;SI
17879;3;2014;7313350;5.33;30;NO;SI
25190;4;2014;7330452;5.33;40;NO;NO
40110;3;2014;7384050;5.33;50;NO;NO
25556;3;2014;7552228;5.33;20;NO;SI
12870;1;2014;7582384;5.33;40;NO;NO
11417;2;2014;7587135;5.33;40;NO;NO
40282;3;2014;7590911;5.33;70;NO;NO
20212;3;2014;7591537;5.33;30;NO;SI
11284;1;2014;7604100;5.33;40;NO;NO
17881;2;2014;7666402;5.33;50;NO;NO
14654;3;2014;7691996;5.33;20;NO;SI
16457;3;2014;7698041;5.33;40;NO;NO
4830;2;2014;7712577;5.33;50;NO;NO
10313;3;2014;7730051;5.33;20;NO;SI
17607;3;2014;7768401;5.33;30;NO;SI
7459;2;2014;7799151;5.33;60;NO;NO
25235;2;2014;7800892;5.33;30;NO;SI
31388;3;2014;7811587;5.33;30;NO;SI
8491;2;2014;7864804;5.33;50;NO;NO
532;1;2014;7877408;5.33;50;NO;NO
10792;1;2014;7885480;5.33;50;NO;NO
8491;2;2014;7888895;5.33;50;NO;NO
2751;2;2014;7915856;5.33;60;NO;NO
24933;4;2014;7918658;5.33;30;NO;SI
5394;2;2014;7944545;5.33;30;NO;SI
11344;3;2014;7948982;5.33;30;NO;SI
20176;3;2014;7956814;5.33;40;NO;NO
1584;3;2014;7961309;5.33;40;NO;NO
14654;3;2014;7969010;5.33;20;NO;SI
10743;3;2014;8024866;5.33;30;NO;SI
20063;3;2014;8053270;5.33;50;NO;NO
4740;2;2014;8054296;5.33;30;NO;SI
16993;3;2014;8066949;5.33;50;NO;NO
8491;2;2014;8110068;5.33;50;NO;NO
31163;3;2014;8110945;5.33;20;NO;SI
7325;2;2014;8122157;5.33;50;NO;NO
25057;4;2014;8124279;5.33;30;NO;SI
25951;3;2014;8152115;5.33;30;NO;SI
13383;3;2014;8241191;5.33;80;NO;NO
26083;3;2014;8269803;5.33;40;NO;NO
31104;3;2014;8286171;5.33;50;NO;NO
11286;1;2014;8297923;5.33;40;NO;NO
14389;3;2014;8309427;5.33;40;NO;NO
16840;3;2014;8329464;5.33;40;NO;NO
14462;3;2014;8336445;5.33;50;NO;NO
9913;3;2014;8336986;5.33;20;NO;SI
4925;2;2014;8393059;5.33;20;NO;SI
8491;2;2014;8449482;5.33;50;NO;NO
12750;3;2014;8482286;5.33;40;NO;NO
14462;3;2014;8485056;5.33;50;NO;NO
14846;3;2014;8572601;5.33;30;NO;SI
13592;3;2014;8586080;5.33;90;NO;NO
12185;3;2014;8606859;5.33;70;NO;NO
1414;2;2014;8658181;5.33;60;NO;NO
24237;3;2014;8685215;5.33;60;NO;NO
40008;3;2014;8686315;5.33;60;NO;NO
26030;4;2014;8708172;5.33;70;NO;NO
12775;3;2014;8731188;5.33;40;NO;NO
24238;3;2014;8737944;5.33;70;NO;NO
17796;3;2014;8782695;5.33;20;NO;SI
24926;3;2014;8817272;5.33;30;NO;SI
4897;2;2014;8819212;5.33;30;NO;SI
9586;2;2014;8862800;5.33;30;NO;SI
3909;2;2014;8962021;5.33;60;NO;NO
22544;2;2014;8997442;5.33;50;NO;NO
24317;3;2014;9017157;5.33;70;NO;NO
17796;3;2014;9101967;5.33;20;NO;SI
286;1;2014;9124778;5.33;40;NO;NO
1710;1;2014;9136456;5.33;20;NO;SI
17885;2;2014;9185901;5.33;50;NO;NO
17697;4;2014;9222976;5.33;30;NO;SI
25448;3;2014;9253005;5.33;40;NO;NO
17697;4;2014;9292360;5.33;30;NO;SI
431;3;2014;9303483;5.33;20;NO;SI
25977;3;2014;9311047;5.33;10;NO;SI
18054;3;2014;9312595;5.33;40;NO;NO
2476;1;2014;9351712;5.33;40;NO;NO
40186;3;2014;9391766;5.33;40;NO;NO
9913;3;2014;9393160;5.33;20;NO;SI
25818;3;2014;9410014;5.33;40;NO;NO
4451;2;2014;9468596;5.33;80;NO;NO
31346;4;2014;9475768;5.33;50;NO;NO
17879;3;2014;9499308;5.33;30;NO;SI
7325;2;2014;9551654;5.33;50;NO;NO
1507;1;2014;9555819;5.33;20;NO;SI
31279;3;2014;9588138;5.33;60;NO;NO
11400;2;2014;9655518;5.33;70;NO;NO
20001;3;2014;9667318;5.33;30;NO;SI
15810;3;2014;9712042;5.33;40;NO;NO
22276;3;2014;9723128;5.33;50;NO;NO
17879;3;2014;9743603;5.33;30;NO;SI
26112;4;2014;9750001;5.33;40;NO;NO
6787;2;2014;9793803;5.33;50;NO;NO
14791;3;2014;9805294;5.33;40;NO;NO
25977;3;2014;10015418;5.33;10;NO;SI
25174;3;2014;10079888;5.33;40;NO;NO
12775;3;2014;10094932;5.33;40;NO;NO
26214;3;2014;10106924;5.33;30;NO;SI
8491;2;2014;10173592;5.33;50;NO;NO
8487;2;2014;10198830;5.33;20;NO;SI
8763;4;2014;10227794;5.33;50;NO;NO
15777;3;2014;10242420;5.33;50;NO;NO
532;1;2014;10270599;5.33;50;NO;NO
14454;2;2014;10288742;5.33;50;NO;NO
20214;3;2014;10367020;5.33;40;NO;NO
17701;3;2014;10384094;5.33;30;NO;SI
1194;2;2014;10389174;5.33;30;NO;SI
9631;2;2014;10400582;5.33;40;NO;NO
40407;3;2014;10418583;5.33;40;NO;NO
14237;3;2014;10548333;5.33;50;NO;NO
2939;2;2014;10570281;5.33;20;NO;SI
20078;3;2014;10579487;5.33;30;NO;SI
8652;3;2014;10592229;5.33;20;NO;SI
5824;2;2014;10615443;5.33;40;NO;NO
8928;1;2014;10654101;5.33;40;NO;NO
40414;3;2014;10692385;5.33;40;NO;NO
13591;2;2014;10704099;5.33;60;NO;NO
22189;3;2014;10705347;5.33;30;NO;SI
1884;1;2014;10705515;5.33;40;NO;NO
24317;3;2014;10739399;5.33;70;NO;NO
8497;2;2014;10767320;5.33;30;NO;SI
12682;3;2014;10781144;5.33;20;NO;SI
18114;3;2014;10792994;5.33;60;NO;NO
11286;1;2014;10794469;5.33;40;NO;NO
8491;2;2014;10801338;5.33;50;NO;NO
4162;2;2014;10833132;5.33;40;NO;NO
7325;2;2014;10838196;5.33;50;NO;NO
14225;3;2014;10904722;5.33;20;NO;SI
25960;1;2014;10939582;5.33;50;NO;NO
14711;3;2014;10968989;5.33;30;NO;SI
22187;3;2014;10982119;5.33;40;NO;NO
1167;2;2014;11122837;5.33;30;NO;SI
13415;3;2014;11177312;5.33;40;NO;NO
40186;3;2014;11199257;5.33;40;NO;NO
24237;3;2014;11239640;5.33;60;NO;NO
12972;1;2014;11251811;5.33;60;NO;NO
25818;3;2014;11291447;5.33;40;NO;NO
283;1;2014;11309052;5.33;40;NO;NO
20063;3;2014;11327484;5.33;50;NO;NO
20251;3;2014;11334575;5.33;20;NO;SI
4661;3;2014;11360379;5.33;40;NO;NO
40311;3;2014;11409312;5.33;40;NO;NO
286;1;2014;11444057;5.33;40;NO;NO
12588;3;2014;11484172;5.33;40;NO;NO
14462;3;2014;11498532;5.33;50;NO;NO
17697;4;2014;11548056;5.33;30;NO;SI
12870;1;2014;11585497;5.33;40;NO;NO
40435;4;2014;11602446;5.33;50;NO;NO
11286;1;2014;11609658;5.33;40;NO;NO
40115;3;2014;11625410;5.33;40;NO;NO
16871;3;2014;11641852;5.33;30;NO;SI
25818;3;2014;11659701;5.33;40;NO;NO
12750;3;2014;11751586;5.33;40;NO;NO
25775;3;2014;11808662;5.33;30;NO;SI
12870;1;2014;11813216;5.33;40;NO;NO
12551;2;2014;11876802;5.33;20;NO;SI
16457;3;2014;11877090;5.33;40;NO;NO
18009;2;2014;11914530;5.33;20;NO;SI
10584;1;2014;11916431;5.33;60;NO;NO
10743;3;2014;11921010;5.33;30;NO;SI
4557;2;2014;11961610;5.33;20;NO;SI
26465;3;2014;11961748;5.33;10;NO;SI
13528;3;2014;11983845;5.33;60;NO;NO
532;1;2014;12083444;5.33;50;NO;NO
20176;3;2014;12251713;5.33;40;NO;NO
40311;3;2014;12262699;5.33;40;NO;NO
24237;3;2014;12270992;5.33;60;NO;NO
24234;3;2014;12271092;5.33;50;NO;NO
13176;2;2014;12277388;5.33;20;NO;SI
25818;3;2014;12284999;5.33;40;NO;NO
15777;3;2014;12305329;5.33;50;NO;NO
6787;2;2014;12339916;5.33;50;NO;NO
10399;1;2014;12375998;5.33;30;NO;SI
26023;3;2014;12386715;5.33;50;NO;NO
17697;4;2014;12404544;5.33;30;NO;SI
25557;3;2014;12454026;5.33;60;NO;NO
20063;3;2014;12493434;5.33;50;NO;NO
31388;3;2014;12537715;5.33;30;NO;SI
2422;2;2014;12667410;5.33;60;NO;NO
25484;3;2014;12736877;5.33;40;NO;NO
25099;4;2014;12806367;5.33;70;NO;NO
22361;3;2014;12830473;5.33;40;NO;NO
20162;3;2014;12839356;5.33;40;NO;NO
4162;2;2014;12881302;5.33;40;NO;NO
12834;4;2014;12887701;5.33;20;NO;SI
20162;3;2014;12890503;5.33;40;NO;NO
16414;3;2014;12891547;5.33;50;NO;NO
222;1;2014;12924924;5.33;50;NO;NO
11337;2;2014;12943394;5.33;60;NO;NO
12294;4;2014;12974134;5.33;60;NO;NO
12870;1;2014;12996062;5.33;40;NO;NO
1206;2;2014;13062875;5.33;50;NO;NO
17698;2;2014;13070115;5.33;60;NO;NO
14846;3;2014;13074526;5.33;30;NO;SI
17701;3;2014;13107811;5.33;30;NO;SI
8432;1;2014;13138434;5.33;40;NO;NO
17829;3;2014;13148893;5.33;40;NO;NO
25237;3;2014;13161229;5.33;30;NO;SI
9460;1;2014;13306215;5.33;30;NO;SI
10555;2;2014;13314132;5.33;20;NO;SI
10584;1;2014;13338203;5.33;60;NO;NO
11286;1;2014;13350179;5.33;40;NO;NO
22446;3;2014;13384630;5.33;50;NO;NO
25009;1;2014;13407157;5.33;40;NO;NO
24332;1;2014;13412253;5.33;40;NO;NO
8502;5;2014;13443594;5.33;20;NO;SI
25818;3;2014;13490294;5.33;40;NO;NO
31332;3;2014;13492257;5.33;80;NO;NO
22188;3;2014;13492764;5.33;20;NO;SI
40429;1;2014;13516696;5.33;40;NO;NO
12686;3;2014;13526225;5.33;60;NO;NO
9330;3;2014;13531610;5.33;40;NO;NO
10905;1;2014;13557372;5.33;30;NO;SI
40414;3;2014;13582793;5.33;40;NO;NO
24933;4;2014;13611998;5.33;30;NO;SI
2909;2;2014;13622593;5.33;20;NO;SI
17607;3;2014;13624593;5.33;30;NO;SI
10584;1;2014;13629372;5.33;60;NO;NO
10419;1;2014;13667064;5.33;30;NO;SI
22388;3;2014;13702532;5.33;20;NO;SI
25190;4;2014;13766446;5.33;40;NO;NO
22446;3;2014;13776789;5.33;50;NO;NO
9917;3;2014;13791341;5.33;30;NO;SI
25190;4;2014;13794241;5.33;40;NO;NO
6027;2;2014;13804660;5.33;70;NO;NO
13415;3;2014;13867967;5.33;40;NO;NO
25938;2;2014;13873389;5.33;50;NO;NO
17795;3;2014;13911877;5.33;30;NO;SI
14462;3;2014;13982483;5.33;50;NO;NO
8497;2;2014;14052205;5.33;30;NO;SI
9006;1;2014;14071738;5.33;50;NO;NO
16414;3;2014;14080731;5.33;50;NO;NO
4982;2;2014;14110950;5.33;30;NO;SI
15535;2;2014;14112243;5.33;60;NO;NO
9298;1;2014;14136579;5.33;30;NO;SI
12750;3;2014;14138011;5.33;40;NO;NO
8652;3;2014;14141704;5.33;20;NO;SI
10419;1;2014;14217731;5.33;30;NO;SI
25235;2;2014;14289044;5.33;30;NO;SI
10120;1;2014;14302055;5.33;20;NO;SI
10075;1;2014;14307905;5.33;30;NO;SI
25557;3;2014;14313796;5.33;60;NO;NO
2625;2;2014;14329765;5.33;70;NO;NO
2681;2;2014;14351714;5.33;50;NO;NO
25735;3;2014;14379966;5.33;30;NO;SI
2265;2;2014;14388994;5.33;80;NO;NO
20012;3;2014;14390898;5.33;50;NO;NO
25874;3;2014;14433257;5.33;60;NO;NO
22482;3;2014;14439509;5.33;30;NO;SI
15665;2;2014;14462383;5.33;40;NO;NO
4702;2;2014;14470835;5.33;10;NO;SI
78;2;2014;14506910;5.33;40;NO;NO
532;1;2014;14536848;5.33;50;NO;NO
17701;3;2014;14571515;5.33;30;NO;SI
16457;3;2014;14585365;5.33;40;NO;NO
2939;2;2014;14741925;5.33;20;NO;SI
16414;3;2014;14741994;5.33;50;NO;NO
26333;1;2014;14763883;5.33;30;NO;SI
7624;2;2014;14818186;5.33;40;NO;NO
280;1;2014;14820454;5.33;40;NO;NO
14852;3;2014;14820879;5.33;50;NO;NO
12719;3;2014;14846669;5.33;60;NO;NO
25237;3;2014;14859273;5.33;30;NO;SI
40112;3;2014;14873670;5.33;30;NO;SI
10584;1;2014;14898589;5.33;60;NO;NO
40288;3;2014;14907365;5.33;30;NO;SI
3618;2;2014;14927545;5.33;30;NO;SI
24840;4;2014;14962110;5.33;20;NO;SI
12775;3;2014;14965985;5.33;40;NO;NO
31192;3;2014;14983511;5.33;30;NO;SI
17751;2;2014;15019140;5.33;50;NO;NO
22660;3;2014;15059998;5.33;30;NO;SI
26083;3;2014;15062388;5.33;40;NO;NO
12610;2;2014;15063582;5.33;30;NO;SI
22624;3;2014;15065144;5.33;40;NO;NO
7624;2;2014;15065188;5.33;40;NO;NO
25463;3;2014;15088704;5.33;40;NO;NO
26087;3;2014;15104174;5.33;20;NO;SI
12750;3;2014;15104208;5.33;40;NO;NO
14421;3;2014;15123237;5.33;30;NO;SI
16457;3;2014;15247038;5.33;40;NO;NO
11814;3;2014;15268895;5.33;40;NO;NO
4661;3;2014;15285669;5.33;40;NO;NO
26030;4;2014;15306762;5.33;70;NO;NO
25524;3;2014;15363108;5.33;50;NO;NO
22626;2;2014;15371527;5.33;10;NO;SI
17881;2;2014;15407720;5.33;50;NO;NO
16754;2;2014;15417226;5.33;30;NO;SI
11284;1;2014;15423843;5.33;40;NO;NO
26333;1;2014;15455543;5.33;30;NO;SI
20044;3;2014;15458428;5.33;50;NO;NO
17841;3;2014;15508231;5.33;60;NO;NO
25723;3;2014;15620608;5.33;30;NO;SI
10584;1;2014;15713940;5.33;60;NO;NO
5015;3;2014;15746916;5.33;30;NO;SI
12610;2;2014;15805003;5.33;30;NO;SI
13445;3;2014;15854764;5.33;30;NO;SI
28;2;2014;15905204;5.33;30;NO;SI
31167;3;2014;15927550;5.33;40;NO;NO
24843;3;2014;15957852;5.33;20;NO;SI
3741;2;2014;15959966;5.33;60;NO;NO
20176;3;2014;16042180;5.33;40;NO;NO
31192;3;2014;16069994;5.33;30;NO;SI
26030;4;2014;16110686;5.33;70;NO;NO
25951;3;2014;16198083;5.33;30;NO;SI
17881;2;2014;16225442;5.33;50;NO;NO
13415;3;2014;16237904;5.33;40;NO;NO
78;2;2014;16260489;5.33;40;NO;NO
22187;3;2014;16265346;5.33;40;NO;NO
10460;1;2014;16373115;5.33;20;NO;SI
9695;2;2014;16378106;5.33;40;NO;NO
25818;3;2014;16429133;5.33;40;NO;NO
15593;3;2014;16446125;5.33;20;NO;SI
17607;3;2014;16483334;5.33;30;NO;SI
12682;3;2014;16489179;5.33;20;NO;SI
13525;3;2014;16512153;5.33;60;NO;NO
10460;1;2014;16553896;5.33;20;NO;SI
25775;3;2014;16606532;5.33;30;NO;SI
9506;3;2014;16677841;5.33;30;NO;SI
13193;2;2014;16693383;5.33;30;NO;SI
9330;3;2014;16696433;5.33;40;NO;NO
14654;3;2014;16707842;5.33;20;NO;SI
15732;3;2014;16777057;5.33;30;NO;SI
25009;1;2014;16840563;5.33;40;NO;NO
16467;3;2014;16931253;5.33;30;NO;SI
12834;4;2014;17104172;5.33;20;NO;SI
8491;2;2014;17107364;5.33;50;NO;NO
532;1;2014;17162918;5.33;50;NO;NO
12834;4;2014;17261414;5.33;20;NO;SI
9695;2;2014;17307749;5.33;40;NO;NO
22475;3;2014;17337102;5.33;50;NO;NO
26333;1;2014;17360363;5.33;30;NO;SI
1422;2;2014;17369463;5.33;30;NO;SI
10120;1;2014;17384130;5.33;20;NO;SI
17879;3;2014;17388181;5.33;30;NO;SI
25818;3;2014;17390008;5.33;40;NO;NO
40407;3;2014;17412313;5.33;40;NO;NO
222;1;2014;17422861;5.33;50;NO;NO
20063;3;2014;17445049;5.33;50;NO;NO
19906;2;2014;17456633;5.33;50;NO;NO
24201;2;2014;17465978;5.33;20;NO;SI
12750;3;2014;17484260;5.33;40;NO;NO
14545;3;2014;17502794;5.33;40;NO;NO
16457;3;2014;17506839;5.33;40;NO;NO
12870;1;2014;17520868;5.33;40;NO;NO
12696;3;2014;17543171;5.33;70;NO;NO
8432;1;2014;17558977;5.33;40;NO;NO
10222;3;2014;17566672;5.33;60;NO;NO
16467;3;2014;17569276;5.33;30;NO;SI
222;1;2014;17683859;5.33;50;NO;NO
14525;3;2014;17738021;5.33;40;NO;NO
6253;3;2014;17759877;5.33;50;NO;NO
20212;3;2014;17817991;5.33;30;NO;SI
964;2;2014;17848123;5.33;40;NO;NO
17607;3;2014;17866958;5.33;30;NO;SI
26077;3;2014;17883720;5.33;40;NO;NO
611;2;2014;17931803;5.33;30;NO;SI
17697;4;2014;17992912;5.33;30;NO;SI
31047;4;2014;18006521;5.33;70;NO;NO
964;2;2014;18031137;5.33;40;NO;NO
17607;3;2014;18034723;5.33;30;NO;SI
26146;3;2014;18059997;5.33;40;NO;NO
25818;3;2014;18070773;5.33;40;NO;NO
532;1;2014;18095416;5.33;50;NO;NO
17795;3;2014;18135573;5.33;30;NO;SI
20114;3;2014;18180276;5.33;20;NO;SI
40186;3;2014;18232553;5.33;40;NO;NO
22188;3;2014;18268691;5.33;20;NO;SI
6787;2;2014;18324019;5.33;50;NO;NO
4571;2;2014;18331940;5.33;50;NO;NO
17607;3;2014;18346350;5.33;30;NO;SI
14761;3;2014;18360374;5.33;70;NO;NO
26030;4;2014;18381540;5.33;70;NO;NO
532;1;2014;18409598;5.33;50;NO;NO
14525;3;2014;18421087;5.33;40;NO;NO
5653;3;2014;18428134;5.33;30;NO;SI
25818;3;2014;18455438;5.33;40;NO;NO
11704;2;2014;18460229;5.33;50;NO;NO
392;3;2014;18470035;5.33;50;NO;NO
8487;2;2014;18497423;5.33;20;NO;SI
40429;1;2014;18505059;5.33;40;NO;NO
25818;3;2014;18524428;5.33;40;NO;NO
78;2;2014;18535991;5.33;40;NO;NO
12870;1;2014;18549270;5.33;40;NO;NO
22307;1;2014;18653148;5.33;50;NO;NO
4702;2;2014;18659343;5.33;10;NO;SI
31428;3;2014;18662131;5.33;40;NO;NO
13176;2;2014;18707682;5.33;20;NO;SI
24238;3;2014;18755398;5.33;70;NO;NO
7404;3;2014;18775919;5.33;30;NO;SI
15854;3;2014;18812797;5.33;30;NO;SI
24840;4;2014;18822592;5.33;20;NO;SI
8587;2;2014;18824722;5.33;30;NO;SI
20012;3;2014;18834220;5.33;50;NO;NO
12870;1;2014;18841587;5.33;40;NO;NO
24238;3;2014;18877431;5.33;70;NO;NO
3348;2;2014;18979394;5.33;50;NO;NO
22187;3;2014;19022683;5.33;40;NO;NO
25818;3;2014;19022819;5.33;40;NO;NO
8487;2;2014;19059294;5.33;20;NO;SI
20151;3;2014;19093969;5.33;60;NO;NO
14232;3;2014;19127246;5.33;50;NO;NO
14545;3;2014;19149801;5.33;40;NO;NO
14759;3;2014;19202596;5.33;20;NO;SI
22187;3;2014;19239097;5.33;40;NO;NO
12750;3;2014;19281693;5.33;40;NO;NO
26286;3;2014;19353687;5.33;50;NO;NO
2751;2;2014;19367102;5.33;60;NO;NO
11284;1;2014;19426388;5.33;40;NO;NO
11952;3;2014;19492982;5.33;30;NO;SI
9586;2;2014;19568546;5.33;30;NO;SI
17782;2;2014;19614185;5.33;40;NO;NO
5105;2;2014;19633333;5.33;40;NO;NO
11337;2;2014;19638605;5.33;60;NO;NO
24330;3;2014;19663426;5.33;40;NO;NO
17607;3;2014;19725036;5.33;30;NO;SI
8502;5;2014;19810496;5.33;20;NO;SI
16807;3;2014;19840592;5.33;30;NO;SI
17607;3;2014;19848094;5.33;30;NO;SI
31167;3;2014;19882881;5.33;40;NO;NO
31388;3;2014;19954996;5.33;30;NO;SI
25418;3;2014;19956057;5.33;50;NO;NO
24933;4;2014;19959655;5.33;30;NO;SI
532;1;2014;20018519;5.33;50;NO;NO
17847;2;2014;20054232;5.33;30;NO;SI
40076;3;2014;20126612;5.33;40;NO;NO
26063;3;2014;20130590;5.33;10;NO;SI
11417;2;2014;20181154;5.33;40;NO;NO
4670;3;2014;20208630;5.33;50;NO;NO
1194;2;2014;20224446;5.33;30;NO;SI
12696;3;2014;20231194;5.33;70;NO;NO
25818;3;2014;20233105;5.33;40;NO;NO
25235;2;2014;20370396;5.33;30;NO;SI
22485;3;2014;20393263;5.33;50;NO;NO
2611;2;2014;20413009;5.33;60;NO;NO
17879;3;2014;20415438;5.33;30;NO;SI
24237;3;2014;20423619;5.33;60;NO;NO
14389;3;2014;20444421;5.33;40;NO;NO
14749;3;2014;20457577;5.33;40;NO;NO
26209;3;2014;20476182;5.33;50;NO;NO
8487;2;2014;20482614;5.33;20;NO;SI
4661;3;2014;20494524;5.33;40;NO;NO
5;2;2014;20532139;5.33;40;NO;NO
9688;2;2014;20536951;5.33;10;NO;SI
14791;3;2014;20567752;5.33;40;NO;NO
14492;3;2014;20574625;5.33;50;NO;NO
4740;2;2014;20581113;5.33;30;NO;SI
24933;4;2014;20590144;5.33;30;NO;SI
25874;3;2014;20624375;5.33;60;NO;NO
6113;3;2014;20648069;5.33;30;NO;SI
5613;2;2014;20656931;5.33;40;NO;NO
4558;2;2014;20676088;5.33;60;NO;NO
12935;3;2014;20689090;5.33;30;NO;SI
17885;2;2014;20706648;5.33;50;NO;NO
11284;1;2014;20731930;5.33;40;NO;NO
11337;2;2014;20742915;5.33;60;NO;NO
8553;2;2014;20820662;5.33;40;NO;NO
8503;2;2014;20823418;5.33;10;NO;SI
8928;1;2014;20837134;5.33;40;NO;NO
13122;2;2014;20871247;5.33;40;NO;NO
25235;2;2014;20961463;5.33;30;NO;SI
